"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20180501","화","여","20대","서울특별시","강남구","세곡동","중국집","5"
"20180501","화","여","50대","서울특별시","강남구","논현동","중국집","15"
"20180501","화","여","20대","서울특별시","강남구","역삼동","중국집","17"
"20180501","화","여","20대","서울특별시","강남구","일원동","중국집","5"
"20180501","화","여","50대","서울특별시","강남구","대치동","중국집","5"
"20180501","화","남","60대이상","서울특별시","강남구","세곡동","중국집","7"
"20180501","화","남","50대","서울특별시","강남구","자곡동","중국집","5"
"20180501","화","남","50대","서울특별시","강남구","일원동","중국집","5"
"20180501","화","남","50대","서울특별시","강남구","역삼동","중국집","31"
"20180501","화","남","50대","서울특별시","강남구","세곡동","중국집","7"
"20180501","화","남","50대","서울특별시","강남구","삼성동","중국집","47"
"20180501","화","남","50대","서울특별시","강남구","도곡동","중국집","5"
"20180501","화","여","40대","서울특별시","강남구","자곡동","중국집","5"
"20180501","화","여","40대","서울특별시","강남구","일원동","중국집","5"
"20180501","화","여","40대","서울특별시","강남구","압구정동","중국집","5"
"20180501","화","여","30대","서울특별시","강남구","세곡동","중국집","14"
"20180501","화","여","30대","서울특별시","강남구","논현동","중국집","48"
"20180501","화","여","50대","서울특별시","강남구","개포동","중국집","5"
"20180501","화","남","40대","서울특별시","강남구","수서동","중국집","5"
"20180501","화","남","20대","서울특별시","강남구","도곡동","중국집","5"
"20180501","화","남","40대","서울특별시","강남구","삼성동","중국집","72"
"20180501","화","남","40대","서울특별시","강남구","논현동","중국집","46"
"20180501","화","여","10대","서울특별시","강남구","논현동","중국집","5"
"20180501","화","여","50대","서울특별시","강남구","역삼동","중국집","24"
"20180501","화","여","50대","서울특별시","강남구","세곡동","중국집","5"
"20180501","화","여","40대","서울특별시","강남구","도곡동","중국집","7"
"20180501","화","여","40대","서울특별시","강남구","논현동","중국집","33"
"20180501","화","남","60대이상","서울특별시","강남구","압구정동","중국집","5"
"20180501","화","남","60대이상","서울특별시","강남구","수서동","중국집","5"
"20180501","화","여","60대이상","서울특별시","강남구","개포동","중국집","6"
"20180501","화","남","10대","서울특별시","강남구","세곡동","중국집","5"
"20180501","화","여","60대이상","서울특별시","강남구","삼성동","중국집","26"
"20180501","화","여","60대이상","서울특별시","강남구","세곡동","중국집","5"
"20180501","화","남","30대","서울특별시","강남구","일원동","중국집","5"
"20180501","화","남","30대","서울특별시","강남구","세곡동","중국집","8"
"20180501","화","남","30대","서울특별시","강남구","삼성동","중국집","72"
"20180501","화","남","30대","서울특별시","강남구","도곡동","중국집","5"
"20180501","화","남","30대","서울특별시","강남구","논현동","중국집","59"
"20180501","화","남","10대","서울특별시","강남구","수서동","중국집","5"
"20180501","화","여","60대이상","서울특별시","강남구","도곡동","중국집","5"
"20180501","화","여","50대","서울특별시","강남구","수서동","중국집","5"
"20180501","화","여","40대","서울특별시","강남구","대치동","중국집","5"
"20180501","화","여","40대","서울특별시","강남구","개포동","중국집","20"
"20180501","화","여","60대이상","서울특별시","강남구","논현동","중국집","16"
"20180501","화","남","40대","서울특별시","강남구","세곡동","중국집","15"
"20180501","화","남","40대","서울특별시","강남구","도곡동","중국집","6"
"20180501","화","남","40대","서울특별시","강남구","대치동","중국집","5"
"20180501","화","남","40대","서울특별시","강남구","개포동","중국집","7"
"20180501","화","남","10대","서울특별시","강남구","삼성동","중국집","7"
"20180501","화","여","50대","서울특별시","강남구","도곡동","중국집","5"
"20180501","화","남","60대이상","서울특별시","강남구","개포동","중국집","5"
"20180501","화","남","60대이상","서울특별시","강남구","논현동","중국집","15"
"20180501","화","여","50대","서울특별시","강남구","삼성동","중국집","53"
"20180501","화","남","20대","서울특별시","강남구","개포동","중국집","6"
"20180501","화","남","60대이상","서울특별시","강남구","삼성동","중국집","33"
"20180501","화","남","60대이상","서울특별시","강남구","역삼동","중국집","17"
"20180501","화","여","10대","서울특별시","강남구","삼성동","중국집","6"
"20180501","화","여","10대","서울특별시","강남구","세곡동","중국집","5"
"20180501","화","여","10대","서울특별시","강남구","역삼동","중국집","5"
"20180501","화","여","20대","서울특별시","강남구","논현동","중국집","19"
"20180501","화","여","20대","서울특별시","강남구","도곡동","중국집","5"
"20180501","화","여","20대","서울특별시","강남구","삼성동","중국집","17"
"20180501","화","여","20대","서울특별시","강남구","수서동","중국집","5"
"20180501","화","남","30대","서울특별시","강남구","역삼동","중국집","76"
"20180501","화","남","30대","서울특별시","강남구","수서동","중국집","5"
"20180501","화","남","30대","서울특별시","강남구","대치동","중국집","5"
"20180501","화","남","30대","서울특별시","강남구","개포동","중국집","9"
"20180501","화","남","50대","서울특별시","강남구","수서동","중국집","5"
"20180501","화","여","60대이상","서울특별시","강남구","일원동","중국집","5"
"20180501","화","남","50대","서울특별시","강남구","논현동","중국집","24"
"20180501","화","남","50대","서울특별시","강남구","개포동","중국집","6"
"20180501","화","여","40대","서울특별시","강남구","역삼동","중국집","66"
"20180501","화","여","40대","서울특별시","강남구","수서동","중국집","5"
"20180501","화","여","40대","서울특별시","강남구","세곡동","중국집","9"
"20180501","화","여","40대","서울특별시","강남구","삼성동","중국집","89"
"20180501","화","남","20대","서울특별시","강남구","논현동","중국집","17"
"20180501","화","남","20대","서울특별시","강남구","삼성동","중국집","28"
"20180501","화","남","20대","서울특별시","강남구","세곡동","중국집","5"
"20180501","화","남","20대","서울특별시","강남구","역삼동","중국집","27"
"20180501","화","남","20대","서울특별시","강남구","일원동","중국집","5"
"20180501","화","남","10대","서울특별시","강남구","역삼동","중국집","5"
"20180501","화","남","40대","서울특별시","강남구","자곡동","중국집","5"
"20180501","화","남","40대","서울특별시","강남구","역삼동","중국집","62"
"20180501","화","여","60대이상","서울특별시","강남구","역삼동","중국집","16"
"20180501","화","여","60대이상","서울특별시","강남구","수서동","중국집","5"
"20180501","화","여","30대","서울특별시","강남구","개포동","중국집","8"
"20180501","화","여","30대","서울특별시","강남구","대치동","중국집","5"
