"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20180201","목","남","10대","서울특별시","강남구","논현동","중국집","5"
"20180201","목","남","20대","서울특별시","강남구","세곡동","중국집","5"
"20180201","목","남","20대","서울특별시","강남구","일원동","중국집","5"
"20180201","목","남","20대","서울특별시","강남구","논현동","중국집","29"
"20180201","목","남","30대","서울특별시","강남구","도곡동","중국집","5"
"20180201","목","남","30대","서울특별시","강남구","수서동","중국집","5"
"20180201","목","남","30대","서울특별시","강남구","일원동","중국집","5"
"20180201","목","남","40대","서울특별시","강남구","논현동","중국집","32"
"20180201","목","남","40대","서울특별시","강남구","삼성동","중국집","103"
"20180201","목","남","40대","서울특별시","강남구","세곡동","중국집","11"
"20180201","목","남","30대","서울특별시","강남구","논현동","중국집","48"
"20180201","목","남","40대","서울특별시","강남구","역삼동","중국집","76"
"20180201","목","남","30대","서울특별시","강남구","삼성동","중국집","87"
"20180201","목","남","50대","서울특별시","강남구","삼성동","중국집","40"
"20180201","목","남","50대","서울특별시","강남구","도곡동","중국집","5"
"20180201","목","남","50대","서울특별시","강남구","세곡동","중국집","5"
"20180201","목","남","60대이상","서울특별시","강남구","논현동","중국집","9"
"20180201","목","남","60대이상","서울특별시","강남구","대치동","중국집","5"
"20180201","목","남","60대이상","서울특별시","강남구","세곡동","중국집","5"
"20180201","목","여","10대","서울특별시","강남구","삼성동","중국집","5"
"20180201","목","여","20대","서울특별시","강남구","논현동","중국집","37"
"20180201","목","남","60대이상","서울특별시","강남구","도곡동","중국집","5"
"20180201","목","여","20대","서울특별시","강남구","대치동","중국집","5"
"20180201","목","여","10대","서울특별시","강남구","일원동","중국집","5"
"20180201","목","여","20대","서울특별시","강남구","도곡동","중국집","5"
"20180201","목","여","20대","서울특별시","강남구","압구정동","중국집","5"
"20180201","목","남","60대이상","서울특별시","강남구","역삼동","중국집","29"
"20180201","목","여","20대","서울특별시","강남구","일원동","중국집","5"
"20180201","목","여","20대","서울특별시","강남구","세곡동","중국집","5"
"20180201","목","남","50대","서울특별시","강남구","논현동","중국집","22"
"20180201","목","여","30대","서울특별시","강남구","논현동","중국집","33"
"20180201","목","여","30대","서울특별시","강남구","도곡동","중국집","9"
"20180201","목","여","30대","서울특별시","강남구","삼성동","중국집","54"
"20180201","목","여","30대","서울특별시","강남구","개포동","중국집","5"
"20180201","목","여","30대","서울특별시","강남구","수서동","중국집","5"
"20180201","목","여","30대","서울특별시","강남구","압구정동","중국집","5"
"20180201","목","남","40대","서울특별시","강남구","수서동","중국집","6"
"20180201","목","여","30대","서울특별시","강남구","역삼동","중국집","56"
"20180201","목","여","40대","서울특별시","강남구","논현동","중국집","42"
"20180201","목","여","10대","서울특별시","강남구","논현동","중국집","5"
"20180201","목","남","20대","서울특별시","강남구","삼성동","중국집","39"
"20180201","목","여","40대","서울특별시","강남구","대치동","중국집","6"
"20180201","목","여","40대","서울특별시","강남구","도곡동","중국집","8"
"20180201","목","여","40대","서울특별시","강남구","삼성동","중국집","107"
"20180201","목","남","10대","서울특별시","강남구","역삼동","중국집","6"
"20180201","목","남","10대","서울특별시","강남구","세곡동","중국집","5"
"20180201","목","여","10대","서울특별시","강남구","도곡동","중국집","5"
"20180201","목","남","20대","서울특별시","강남구","역삼동","중국집","37"
"20180201","목","여","40대","서울특별시","강남구","세곡동","중국집","5"
"20180201","목","여","20대","서울특별시","강남구","개포동","중국집","5"
"20180201","목","남","40대","서울특별시","강남구","도곡동","중국집","6"
"20180201","목","여","40대","서울특별시","강남구","수서동","중국집","5"
"20180201","목","여","40대","서울특별시","강남구","압구정동","중국집","5"
"20180201","목","여","40대","서울특별시","강남구","역삼동","중국집","49"
"20180201","목","여","40대","서울특별시","강남구","일원동","중국집","5"
"20180201","목","여","50대","서울특별시","강남구","개포동","중국집","5"
"20180201","목","여","10대","서울특별시","강남구","역삼동","중국집","5"
"20180201","목","남","30대","서울특별시","강남구","대치동","중국집","5"
"20180201","목","여","50대","서울특별시","강남구","논현동","중국집","21"
"20180201","목","여","50대","서울특별시","강남구","대치동","중국집","5"
"20180201","목","여","50대","서울특별시","강남구","도곡동","중국집","5"
"20180201","목","남","50대","서울특별시","강남구","수서동","중국집","5"
"20180201","목","남","40대","서울특별시","강남구","개포동","중국집","5"
"20180201","목","여","50대","서울특별시","강남구","삼성동","중국집","34"
"20180201","목","여","50대","서울특별시","강남구","수서동","중국집","5"
"20180201","목","여","20대","서울특별시","강남구","역삼동","중국집","19"
"20180201","목","여","30대","서울특별시","강남구","세곡동","중국집","7"
"20180201","목","여","20대","서울특별시","강남구","삼성동","중국집","23"
"20180201","목","여","60대이상","서울특별시","강남구","개포동","중국집","5"
"20180201","목","여","60대이상","서울특별시","강남구","논현동","중국집","16"
"20180201","목","여","50대","서울특별시","강남구","역삼동","중국집","32"
"20180201","목","남","10대","서울특별시","강남구","삼성동","중국집","7"
"20180201","목","여","60대이상","서울특별시","강남구","도곡동","중국집","5"
"20180201","목","남","50대","서울특별시","강남구","역삼동","중국집","43"
"20180201","목","여","60대이상","서울특별시","강남구","삼성동","중국집","27"
"20180201","목","남","20대","서울특별시","강남구","대치동","중국집","5"
"20180201","목","남","50대","서울특별시","강남구","압구정동","중국집","5"
"20180201","목","남","60대이상","서울특별시","강남구","일원동","중국집","5"
"20180201","목","남","30대","서울특별시","강남구","역삼동","중국집","78"
"20180201","목","여","60대이상","서울특별시","강남구","세곡동","중국집","5"
"20180201","목","남","30대","서울특별시","강남구","세곡동","중국집","7"
"20180201","목","여","60대이상","서울특별시","강남구","역삼동","중국집","15"
"20180201","목","여","60대이상","서울특별시","강남구","일원동","중국집","5"
"20180201","목","여","60대이상","서울특별시","강남구","청담동","중국집","5"
"20180201","목","남","50대","서울특별시","강남구","개포동","중국집","5"
"20180201","목","남","60대이상","서울특별시","강남구","삼성동","중국집","33"
