"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20180401","일","남","10대","서울특별시","강남구","논현동","치킨","5"
"20180401","일","남","10대","서울특별시","강남구","삼성동","치킨","11"
"20180401","일","남","10대","서울특별시","강남구","역삼동","치킨","10"
"20180401","일","남","20대","서울특별시","강남구","개포동","치킨","14"
"20180401","일","남","20대","서울특별시","강남구","도곡동","치킨","5"
"20180401","일","남","20대","서울특별시","강남구","삼성동","치킨","33"
"20180401","일","남","30대","서울특별시","강남구","개포동","치킨","12"
"20180401","일","남","30대","서울특별시","강남구","도곡동","치킨","5"
"20180401","일","남","30대","서울특별시","강남구","일원동","치킨","5"
"20180401","일","남","40대","서울특별시","강남구","삼성동","치킨","36"
"20180401","일","남","40대","서울특별시","강남구","압구정동","치킨","5"
"20180401","일","남","40대","서울특별시","강남구","일원동","치킨","5"
"20180401","일","남","50대","서울특별시","강남구","개포동","치킨","9"
"20180401","일","남","20대","서울특별시","강남구","세곡동","치킨","5"
"20180401","일","남","50대","서울특별시","강남구","수서동","치킨","5"
"20180401","일","남","50대","서울특별시","강남구","역삼동","치킨","11"
"20180401","일","남","50대","서울특별시","강남구","삼성동","치킨","16"
"20180401","일","남","60대이상","서울특별시","강남구","개포동","치킨","5"
"20180401","일","남","60대이상","서울특별시","강남구","삼성동","치킨","7"
"20180401","일","남","60대이상","서울특별시","강남구","압구정동","치킨","5"
"20180401","일","남","60대이상","서울특별시","강남구","역삼동","치킨","5"
"20180401","일","남","40대","서울특별시","강남구","대치동","치킨","5"
"20180401","일","여","10대","서울특별시","강남구","개포동","치킨","5"
"20180401","일","여","10대","서울특별시","강남구","논현동","치킨","5"
"20180401","일","남","30대","서울특별시","강남구","압구정동","치킨","5"
"20180401","일","여","10대","서울특별시","강남구","삼성동","치킨","8"
"20180401","일","여","10대","서울특별시","강남구","역삼동","치킨","5"
"20180401","일","여","20대","서울특별시","강남구","개포동","치킨","7"
"20180401","일","남","40대","서울특별시","강남구","역삼동","치킨","42"
"20180401","일","여","20대","서울특별시","강남구","논현동","치킨","12"
"20180401","일","여","20대","서울특별시","강남구","대치동","치킨","5"
"20180401","일","여","10대","서울특별시","강남구","도곡동","치킨","5"
"20180401","일","여","20대","서울특별시","강남구","삼성동","치킨","24"
"20180401","일","여","20대","서울특별시","강남구","수서동","치킨","5"
"20180401","일","남","30대","서울특별시","강남구","수서동","치킨","5"
"20180401","일","여","20대","서울특별시","강남구","압구정동","치킨","5"
"20180401","일","여","20대","서울특별시","강남구","역삼동","치킨","30"
"20180401","일","여","20대","서울특별시","강남구","일원동","치킨","5"
"20180401","일","남","20대","서울특별시","강남구","논현동","치킨","13"
"20180401","일","여","30대","서울특별시","강남구","개포동","치킨","16"
"20180401","일","남","20대","서울특별시","강남구","역삼동","치킨","40"
"20180401","일","여","30대","서울특별시","강남구","대치동","치킨","5"
"20180401","일","남","30대","서울특별시","강남구","대치동","치킨","5"
"20180401","일","남","40대","서울특별시","강남구","세곡동","치킨","5"
"20180401","일","여","30대","서울특별시","강남구","도곡동","치킨","5"
"20180401","일","여","30대","서울특별시","강남구","삼성동","치킨","40"
"20180401","일","여","30대","서울특별시","강남구","수서동","치킨","6"
"20180401","일","여","30대","서울특별시","강남구","압구정동","치킨","5"
"20180401","일","남","50대","서울특별시","강남구","일원동","치킨","5"
"20180401","일","남","20대","서울특별시","강남구","일원동","치킨","5"
"20180401","일","여","30대","서울특별시","강남구","역삼동","치킨","43"
"20180401","일","여","30대","서울특별시","강남구","일원동","치킨","5"
"20180401","일","남","40대","서울특별시","강남구","개포동","치킨","23"
"20180401","일","여","40대","서울특별시","강남구","개포동","치킨","29"
"20180401","일","남","10대","서울특별시","강남구","대치동","치킨","5"
"20180401","일","남","30대","서울특별시","강남구","역삼동","치킨","65"
"20180401","일","여","40대","서울특별시","강남구","논현동","치킨","39"
"20180401","일","여","40대","서울특별시","강남구","대치동","치킨","7"
"20180401","일","남","40대","서울특별시","강남구","수서동","치킨","5"
"20180401","일","여","40대","서울특별시","강남구","세곡동","치킨","5"
"20180401","일","남","10대","서울특별시","강남구","일원동","치킨","5"
"20180401","일","여","40대","서울특별시","강남구","수서동","치킨","5"
"20180401","일","여","40대","서울특별시","강남구","압구정동","치킨","5"
"20180401","일","여","40대","서울특별시","강남구","역삼동","치킨","56"
"20180401","일","여","30대","서울특별시","강남구","세곡동","치킨","5"
"20180401","일","남","40대","서울특별시","강남구","도곡동","치킨","5"
"20180401","일","여","30대","서울특별시","강남구","논현동","치킨","24"
"20180401","일","여","40대","서울특별시","강남구","일원동","치킨","5"
"20180401","일","남","60대이상","서울특별시","강남구","논현동","치킨","5"
"20180401","일","여","50대","서울특별시","강남구","개포동","치킨","9"
"20180401","일","남","20대","서울특별시","강남구","수서동","치킨","5"
"20180401","일","여","20대","서울특별시","강남구","도곡동","치킨","5"
"20180401","일","여","50대","서울특별시","강남구","논현동","치킨","8"
"20180401","일","여","50대","서울특별시","강남구","삼성동","치킨","25"
"20180401","일","여","50대","서울특별시","강남구","수서동","치킨","5"
"20180401","일","남","30대","서울특별시","강남구","논현동","치킨","14"
"20180401","일","여","50대","서울특별시","강남구","역삼동","치킨","13"
"20180401","일","여","60대이상","서울특별시","강남구","개포동","치킨","5"
"20180401","일","남","30대","서울특별시","강남구","삼성동","치킨","41"
"20180401","일","여","40대","서울특별시","강남구","도곡동","치킨","9"
"20180401","일","여","60대이상","서울특별시","강남구","논현동","치킨","7"
