"일자","요일","성별","연령","발신지_시도","발신지_구","발신지_동","통화건수"
"20181201","토","남","30대","서울특별시","강남구","삼성동","12"
"20181201","토","남","30대","서울특별시","강남구","대치동","5"
"20181201","토","남","30대","서울특별시","강남구","논현동","5"
"20181201","토","남","30대","서울특별시","강남구","개포동","5"
"20181201","토","여","30대","서울특별시","강남구","개포동","5"
"20181201","토","여","30대","서울특별시","강남구","논현동","8"
"20181201","토","여","30대","서울특별시","강남구","대치동","5"
"20181201","토","여","30대","서울특별시","강남구","삼성동","15"
"20181201","토","여","30대","서울특별시","강남구","수서동","5"
"20181201","토","여","30대","서울특별시","강남구","신사동","5"
"20181201","토","여","30대","서울특별시","강남구","역삼동","12"
"20181201","토","여","40대","서울특별시","강남구","논현동","9"
"20181201","토","여","40대","서울특별시","강남구","대치동","5"
"20181201","토","여","40대","서울특별시","강남구","도곡동","5"
"20181201","토","여","40대","서울특별시","강남구","삼성동","30"
"20181201","토","여","40대","서울특별시","강남구","역삼동","10"
"20181201","토","남","60대이상","서울특별시","강남구","개포동","5"
"20181201","토","여","60대이상","서울특별시","강남구","역삼동","5"
"20181201","토","여","60대이상","서울특별시","강남구","세곡동","5"
"20181201","토","여","60대이상","서울특별시","강남구","삼성동","5"
"20181201","토","남","60대이상","서울특별시","강남구","논현동","5"
"20181201","토","남","60대이상","서울특별시","강남구","삼성동","5"
"20181201","토","남","60대이상","서울특별시","강남구","역삼동","5"
"20181201","토","여","10대","서울특별시","강남구","개포동","5"
"20181201","토","남","50대","서울특별시","강남구","논현동","5"
"20181201","토","여","10대","서울특별시","강남구","삼성동","5"
"20181201","토","여","10대","서울특별시","강남구","세곡동","5"
"20181201","토","여","10대","서울특별시","강남구","수서동","5"
"20181201","토","여","10대","서울특별시","강남구","역삼동","5"
"20181201","토","여","20대","서울특별시","강남구","개포동","5"
"20181201","토","여","20대","서울특별시","강남구","논현동","5"
"20181201","토","여","20대","서울특별시","강남구","대치동","5"
"20181201","토","여","20대","서울특별시","강남구","도곡동","5"
"20181201","토","남","10대","서울특별시","강남구","삼성동","5"
"20181201","토","여","20대","서울특별시","강남구","삼성동","7"
"20181201","토","여","20대","서울특별시","강남구","역삼동","10"
"20181201","토","남","30대","서울특별시","강남구","역삼동","14"
"20181201","토","남","10대","서울특별시","강남구","역삼동","5"
"20181201","토","남","50대","서울특별시","강남구","개포동","5"
"20181201","토","남","30대","서울특별시","강남구","압구정동","5"
"20181201","토","남","40대","서울특별시","강남구","역삼동","6"
"20181201","토","남","40대","서울특별시","강남구","수서동","5"
"20181201","토","남","40대","서울특별시","강남구","삼성동","9"
"20181201","토","남","40대","서울특별시","강남구","도곡동","5"
"20181201","토","여","50대","서울특별시","강남구","역삼동","5"
"20181201","토","여","50대","서울특별시","강남구","삼성동","5"
"20181201","토","여","50대","서울특별시","강남구","논현동","5"
"20181201","토","남","20대","서울특별시","강남구","개포동","5"
"20181201","토","남","10대","서울특별시","강남구","개포동","5"
"20181201","토","남","20대","서울특별시","강남구","논현동","11"
