"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20180301","목","남","10대","서울특별시","강남구","역삼동","중국집","6"
"20180301","목","남","20대","서울특별시","강남구","논현동","중국집","18"
"20180301","목","남","30대","서울특별시","강남구","삼성동","중국집","75"
"20180301","목","남","30대","서울특별시","강남구","개포동","중국집","5"
"20180301","목","남","30대","서울특별시","강남구","수서동","중국집","5"
"20180301","목","남","30대","서울특별시","강남구","역삼동","중국집","87"
"20180301","목","남","30대","서울특별시","강남구","일원동","중국집","5"
"20180301","목","남","40대","서울특별시","강남구","논현동","중국집","51"
"20180301","목","남","10대","서울특별시","강남구","논현동","중국집","5"
"20180301","목","남","40대","서울특별시","강남구","도곡동","중국집","6"
"20180301","목","남","10대","서울특별시","강남구","개포동","중국집","5"
"20180301","목","남","50대","서울특별시","강남구","도곡동","중국집","6"
"20180301","목","남","20대","서울특별시","강남구","청담동","중국집","5"
"20180301","목","남","50대","서울특별시","강남구","삼성동","중국집","61"
"20180301","목","남","60대이상","서울특별시","강남구","대치동","중국집","5"
"20180301","목","남","60대이상","서울특별시","강남구","도곡동","중국집","7"
"20180301","목","남","60대이상","서울특별시","강남구","삼성동","중국집","30"
"20180301","목","남","50대","서울특별시","강남구","세곡동","중국집","6"
"20180301","목","남","60대이상","서울특별시","강남구","압구정동","중국집","5"
"20180301","목","남","60대이상","서울특별시","강남구","역삼동","중국집","17"
"20180301","목","남","20대","서울특별시","강남구","역삼동","중국집","40"
"20180301","목","남","60대이상","서울특별시","강남구","일원동","중국집","5"
"20180301","목","여","10대","서울특별시","강남구","논현동","중국집","5"
"20180301","목","여","10대","서울특별시","강남구","도곡동","중국집","5"
"20180301","목","여","20대","서울특별시","강남구","논현동","중국집","21"
"20180301","목","남","40대","서울특별시","강남구","대치동","중국집","5"
"20180301","목","남","50대","서울특별시","강남구","대치동","중국집","5"
"20180301","목","남","20대","서울특별시","강남구","도곡동","중국집","5"
"20180301","목","여","20대","서울특별시","강남구","대치동","중국집","5"
"20180301","목","여","20대","서울특별시","강남구","삼성동","중국집","17"
"20180301","목","남","30대","서울특별시","강남구","도곡동","중국집","7"
"20180301","목","여","20대","서울특별시","강남구","압구정동","중국집","5"
"20180301","목","남","60대이상","서울특별시","강남구","세곡동","중국집","5"
"20180301","목","남","50대","서울특별시","강남구","수서동","중국집","5"
"20180301","목","여","20대","서울특별시","강남구","역삼동","중국집","21"
"20180301","목","여","20대","서울특별시","강남구","일원동","중국집","5"
"20180301","목","남","50대","서울특별시","강남구","역삼동","중국집","42"
"20180301","목","여","30대","서울특별시","강남구","개포동","중국집","5"
"20180301","목","여","20대","서울특별시","강남구","세곡동","중국집","5"
"20180301","목","남","10대","서울특별시","강남구","세곡동","중국집","5"
"20180301","목","남","40대","서울특별시","강남구","개포동","중국집","5"
"20180301","목","여","30대","서울특별시","강남구","대치동","중국집","5"
"20180301","목","여","30대","서울특별시","강남구","도곡동","중국집","5"
