"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20180901","토","남","50대","서울특별시","강남구","개포동","중국집","5"
"20180901","토","여","60대이상","서울특별시","강남구","수서동","중국집","5"
"20180901","토","여","60대이상","서울특별시","강남구","역삼동","중국집","19"
"20180901","토","남","10대","서울특별시","강남구","도곡동","중국집","5"
"20180901","토","남","20대","서울특별시","강남구","논현동","중국집","22"
"20180901","토","남","20대","서울특별시","강남구","수서동","중국집","5"
"20180901","토","남","20대","서울특별시","강남구","역삼동","중국집","18"
"20180901","토","여","50대","서울특별시","강남구","논현동","중국집","22"
"20180901","토","여","40대","서울특별시","강남구","압구정동","중국집","5"
"20180901","토","여","40대","서울특별시","강남구","삼성동","중국집","108"
"20180901","토","여","30대","서울특별시","강남구","일원동","중국집","5"
"20180901","토","여","30대","서울특별시","강남구","역삼동","중국집","31"
"20180901","토","여","30대","서울특별시","강남구","압구정동","중국집","5"
"20180901","토","여","30대","서울특별시","강남구","세곡동","중국집","7"
"20180901","토","여","30대","서울특별시","강남구","삼성동","중국집","50"
"20180901","토","여","30대","서울특별시","강남구","도곡동","중국집","5"
"20180901","토","여","30대","서울특별시","강남구","논현동","중국집","40"
"20180901","토","남","10대","서울특별시","강남구","일원동","중국집","5"
"20180901","토","여","20대","서울특별시","강남구","압구정동","중국집","5"
"20180901","토","남","30대","서울특별시","강남구","논현동","중국집","50"
"20180901","토","남","30대","서울특별시","강남구","대치동","중국집","5"
"20180901","토","남","30대","서울특별시","강남구","일원동","중국집","5"
"20180901","토","여","60대이상","서울특별시","강남구","세곡동","중국집","5"
"20180901","토","여","50대","서울특별시","강남구","대치동","중국집","5"
"20180901","토","여","50대","서울특별시","강남구","도곡동","중국집","5"
"20180901","토","여","20대","서울특별시","강남구","삼성동","중국집","20"
"20180901","토","여","20대","서울특별시","강남구","논현동","중국집","16"
"20180901","토","여","10대","서울특별시","강남구","역삼동","중국집","5"
"20180901","토","여","10대","서울특별시","강남구","압구정동","중국집","5"
"20180901","토","여","10대","서울특별시","강남구","수서동","중국집","5"
"20180901","토","여","10대","서울특별시","강남구","삼성동","중국집","5"
"20180901","토","여","10대","서울특별시","강남구","대치동","중국집","5"
"20180901","토","여","10대","서울특별시","강남구","논현동","중국집","5"
"20180901","토","남","60대이상","서울특별시","강남구","역삼동","중국집","19"
"20180901","토","남","60대이상","서울특별시","강남구","수서동","중국집","5"
"20180901","토","남","60대이상","서울특별시","강남구","삼성동","중국집","30"
"20180901","토","남","60대이상","서울특별시","강남구","대치동","중국집","5"
"20180901","토","남","60대이상","서울특별시","강남구","논현동","중국집","9"
"20180901","토","남","60대이상","서울특별시","강남구","개포동","중국집","5"
"20180901","토","여","60대이상","서울특별시","강남구","삼성동","중국집","30"
"20180901","토","남","20대","서울특별시","강남구","개포동","중국집","10"
"20180901","토","남","40대","서울특별시","강남구","개포동","중국집","8"
"20180901","토","남","40대","서울특별시","강남구","논현동","중국집","45"
"20180901","토","남","40대","서울특별시","강남구","도곡동","중국집","5"
"20180901","토","남","40대","서울특별시","강남구","수서동","중국집","5"
"20180901","토","남","40대","서울특별시","강남구","역삼동","중국집","63"
"20180901","토","여","50대","서울특별시","강남구","삼성동","중국집","52"
"20180901","토","여","50대","서울특별시","강남구","수서동","중국집","5"
"20180901","토","남","50대","서울특별시","강남구","역삼동","중국집","23"
"20180901","토","남","50대","서울특별시","강남구","압구정동","중국집","5"
