"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20180701","일","남","60대이상","서울특별시","강남구","도곡동","중국집","5"
"20180701","일","남","60대이상","서울특별시","강남구","삼성동","중국집","27"
"20180701","일","남","20대","서울특별시","강남구","역삼동","중국집","46"
"20180701","일","여","60대이상","서울특별시","강남구","삼성동","중국집","21"
"20180701","일","여","60대이상","서울특별시","강남구","논현동","중국집","14"
"20180701","일","여","10대","서울특별시","강남구","역삼동","중국집","5"
"20180701","일","여","50대","서울특별시","강남구","수서동","중국집","5"
"20180701","일","여","50대","서울특별시","강남구","세곡동","중국집","9"
"20180701","일","여","50대","서울특별시","강남구","도곡동","중국집","5"
"20180701","일","남","60대이상","서울특별시","강남구","대치동","중국집","5"
"20180701","일","여","10대","서울특별시","강남구","삼성동","중국집","7"
"20180701","일","여","10대","서울특별시","강남구","논현동","중국집","6"
"20180701","일","남","60대이상","서울특별시","강남구","신사동","중국집","5"
"20180701","일","남","30대","서울특별시","강남구","논현동","중국집","55"
"20180701","일","여","30대","서울특별시","강남구","일원동","중국집","7"
"20180701","일","여","30대","서울특별시","강남구","역삼동","중국집","33"
"20180701","일","여","30대","서울특별시","강남구","세곡동","중국집","5"
"20180701","일","여","30대","서울특별시","강남구","삼성동","중국집","51"
"20180701","일","여","30대","서울특별시","강남구","도곡동","중국집","5"
"20180701","일","여","30대","서울특별시","강남구","개포동","중국집","5"
"20180701","일","남","60대이상","서울특별시","강남구","개포동","중국집","10"
"20180701","일","여","50대","서울특별시","강남구","대치동","중국집","5"
"20180701","일","여","50대","서울특별시","강남구","논현동","중국집","34"
"20180701","일","여","60대이상","서울특별시","강남구","개포동","중국집","5"
"20180701","일","여","40대","서울특별시","강남구","압구정동","중국집","5"
"20180701","일","여","40대","서울특별시","강남구","삼성동","중국집","136"
"20180701","일","여","40대","서울특별시","강남구","도곡동","중국집","13"
"20180701","일","여","40대","서울특별시","강남구","대치동","중국집","5"
"20180701","일","여","60대이상","서울특별시","강남구","세곡동","중국집","5"
"20180701","일","여","20대","서울특별시","강남구","역삼동","중국집","22"
"20180701","일","남","30대","서울특별시","강남구","개포동","중국집","10"
"20180701","일","남","50대","서울특별시","강남구","대치동","중국집","5"
"20180701","일","남","50대","서울특별시","강남구","논현동","중국집","28"
"20180701","일","여","60대이상","서울특별시","강남구","압구정동","중국집","5"
"20180701","일","남","30대","서울특별시","강남구","일원동","중국집","5"
"20180701","일","여","20대","서울특별시","강남구","논현동","중국집","31"
"20180701","일","남","50대","서울특별시","강남구","개포동","중국집","6"
"20180701","일","남","40대","서울특별시","강남구","수서동","중국집","5"
"20180701","일","남","50대","서울특별시","강남구","삼성동","중국집","59"
"20180701","일","남","50대","서울특별시","강남구","세곡동","중국집","6"
"20180701","일","여","20대","서울특별시","강남구","개포동","중국집","5"
"20180701","일","남","60대이상","서울특별시","강남구","역삼동","중국집","20"
"20180701","일","남","60대이상","서울특별시","강남구","일원동","중국집","5"
"20180701","일","남","40대","서울특별시","강남구","일원동","중국집","5"
"20180701","일","여","20대","서울특별시","강남구","삼성동","중국집","20"
"20180701","일","여","50대","서울특별시","강남구","일원동","중국집","5"
"20180701","일","남","30대","서울특별시","강남구","도곡동","중국집","5"
"20180701","일","남","30대","서울특별시","강남구","삼성동","중국집","83"
"20180701","일","남","30대","서울특별시","강남구","세곡동","중국집","11"
"20180701","일","남","30대","서울특별시","강남구","수서동","중국집","5"
"20180701","일","남","30대","서울특별시","강남구","압구정동","중국집","5"
"20180701","일","남","30대","서울특별시","강남구","역삼동","중국집","65"
"20180701","일","남","60대이상","서울특별시","강남구","수서동","중국집","5"
"20180701","일","여","20대","서울특별시","강남구","세곡동","중국집","5"
"20180701","일","남","20대","서울특별시","강남구","개포동","중국집","5"
"20180701","일","남","60대이상","서울특별시","강남구","세곡동","중국집","5"
"20180701","일","남","60대이상","서울특별시","강남구","논현동","중국집","13"
"20180701","일","여","30대","서울특별시","강남구","논현동","중국집","40"
"20180701","일","여","30대","서울특별시","강남구","대치동","중국집","5"
"20180701","일","남","20대","서울특별시","강남구","도곡동","중국집","8"
"20180701","일","여","30대","서울특별시","강남구","수서동","중국집","5"
"20180701","일","여","30대","서울특별시","강남구","압구정동","중국집","5"
"20180701","일","남","10대","서울특별시","강남구","도곡동","중국집","5"
"20180701","일","남","20대","서울특별시","강남구","삼성동","중국집","37"
"20180701","일","남","20대","서울특별시","강남구","세곡동","중국집","5"
"20180701","일","남","20대","서울특별시","강남구","수서동","중국집","5"
"20180701","일","남","10대","서울특별시","강남구","삼성동","중국집","16"
"20180701","일","남","20대","서울특별시","강남구","논현동","중국집","23"
"20180701","일","여","10대","서울특별시","강남구","세곡동","중국집","5"
"20180701","일","여","10대","서울특별시","강남구","도곡동","중국집","5"
"20180701","일","남","50대","서울특별시","강남구","일원동","중국집","5"
"20180701","일","남","50대","서울특별시","강남구","역삼동","중국집","33"
"20180701","일","남","50대","서울특별시","강남구","압구정동","중국집","5"
"20180701","일","남","50대","서울특별시","강남구","수서동","중국집","5"
"20180701","일","남","50대","서울특별시","강남구","도곡동","중국집","5"
"20180701","일","여","40대","서울특별시","강남구","개포동","중국집","22"
"20180701","일","여","40대","서울특별시","강남구","논현동","중국집","62"
"20180701","일","여","40대","서울특별시","강남구","세곡동","중국집","7"
