"일자","요일","성별","연령","발신지_시도","발신지_구","발신지_동","통화건수"
"20180801","수","여","40대","서울특별시","강남구","삼성동","35"
"20180801","수","여","40대","서울특별시","강남구","압구정동","5"
"20180801","수","여","40대","서울특별시","강남구","역삼동","9"
"20180801","수","남","20대","서울특별시","강남구","개포동","5"
"20180801","수","남","20대","서울특별시","강남구","논현동","11"
"20180801","수","남","20대","서울특별시","강남구","삼성동","15"
"20180801","수","남","20대","서울특별시","강남구","세곡동","5"
"20180801","수","남","20대","서울특별시","강남구","압구정동","5"
"20180801","수","남","20대","서울특별시","강남구","역삼동","20"
"20180801","수","남","10대","서울특별시","강남구","논현동","5"
"20180801","수","남","30대","서울특별시","강남구","개포동","5"
"20180801","수","남","30대","서울특별시","강남구","논현동","8"
"20180801","수","남","30대","서울특별시","강남구","삼성동","12"
"20180801","수","남","30대","서울특별시","강남구","역삼동","11"
"20180801","수","남","10대","서울특별시","강남구","도곡동","5"
"20180801","수","여","60대이상","서울특별시","강남구","삼성동","6"
"20180801","수","여","60대이상","서울특별시","강남구","도곡동","5"
"20180801","수","여","60대이상","서울특별시","강남구","개포동","5"
"20180801","수","남","40대","서울특별시","강남구","논현동","12"
"20180801","수","남","40대","서울특별시","강남구","삼성동","11"
"20180801","수","남","40대","서울특별시","강남구","역삼동","5"
"20180801","수","남","10대","서울특별시","강남구","삼성동","5"
"20180801","수","남","50대","서울특별시","강남구","개포동","5"
"20180801","수","남","50대","서울특별시","강남구","논현동","5"
"20180801","수","남","50대","서울특별시","강남구","삼성동","5"
"20180801","수","남","50대","서울특별시","강남구","압구정동","5"
"20180801","수","남","50대","서울특별시","강남구","역삼동","5"
"20180801","수","여","40대","서울특별시","강남구","수서동","5"
"20180801","수","남","60대이상","서울특별시","강남구","논현동","5"
"20180801","수","남","60대이상","서울특별시","강남구","삼성동","5"
"20180801","수","남","60대이상","서울특별시","강남구","역삼동","5"
"20180801","수","남","60대이상","서울특별시","강남구","일원동","5"
"20180801","수","여","10대","서울특별시","강남구","논현동","5"
"20180801","수","여","10대","서울특별시","강남구","삼성동","5"
"20180801","수","여","10대","서울특별시","강남구","역삼동","5"
"20180801","수","여","20대","서울특별시","강남구","개포동","5"
"20180801","수","여","20대","서울특별시","강남구","논현동","9"
"20180801","수","여","20대","서울특별시","강남구","도곡동","5"
"20180801","수","여","20대","서울특별시","강남구","삼성동","10"
"20180801","수","여","20대","서울특별시","강남구","역삼동","11"
"20180801","수","여","50대","서울특별시","강남구","역삼동","5"
"20180801","수","여","50대","서울특별시","강남구","수서동","5"
"20180801","수","여","50대","서울특별시","강남구","삼성동","9"
"20180801","수","여","50대","서울특별시","강남구","도곡동","5"
"20180801","수","여","50대","서울특별시","강남구","논현동","5"
"20180801","수","여","50대","서울특별시","강남구","개포동","5"
"20180801","수","여","30대","서울특별시","강남구","개포동","5"
"20180801","수","여","30대","서울특별시","강남구","논현동","8"
"20180801","수","여","30대","서울특별시","강남구","삼성동","16"
"20180801","수","여","30대","서울특별시","강남구","수서동","5"
"20180801","수","여","30대","서울특별시","강남구","역삼동","10"
"20180801","수","여","40대","서울특별시","강남구","개포동","6"
"20180801","수","여","40대","서울특별시","강남구","논현동","8"
"20180801","수","여","40대","서울특별시","강남구","도곡동","5"
"20180801","수","남","20대","서울특별시","강동구","길동","5"
"20180801","수","남","20대","서울특별시","강동구","성내동","6"
"20180801","수","남","20대","서울특별시","강동구","천호동","5"
"20180801","수","남","10대","서울특별시","강동구","천호동","5"
"20180801","수","남","30대","서울특별시","강동구","길동","5"
"20180801","수","남","30대","서울특별시","강동구","명일동","5"
"20180801","수","남","30대","서울특별시","강동구","상일동","5"
"20180801","수","남","30대","서울특별시","강동구","성내동","8"
"20180801","수","여","60대이상","서울특별시","강동구","암사동","5"
"20180801","수","여","60대이상","서울특별시","강동구","성내동","6"
"20180801","수","여","60대이상","서울특별시","강동구","상일동","5"
"20180801","수","남","40대","서울특별시","강동구","길동","5"
"20180801","수","남","40대","서울특별시","강동구","상일동","5"
"20180801","수","남","40대","서울특별시","강동구","성내동","16"
"20180801","수","남","10대","서울특별시","강동구","길동","5"
"20180801","수","남","50대","서울특별시","강동구","성내동","5"
"20180801","수","남","20대","서울특별시","강동구","상일동","5"
"20180801","수","남","60대이상","서울특별시","강동구","명일동","5"
"20180801","수","남","60대이상","서울특별시","강동구","성내동","5"
"20180801","수","여","10대","서울특별시","강동구","상일동","5"
"20180801","수","여","10대","서울특별시","강동구","성내동","6"
"20180801","수","여","20대","서울특별시","강동구","명일동","5"
"20180801","수","여","20대","서울특별시","강동구","상일동","5"
"20180801","수","여","20대","서울특별시","강동구","성내동","19"
"20180801","수","여","20대","서울특별시","강동구","천호동","5"
"20180801","수","여","50대","서울특별시","강동구","성내동","14"
"20180801","수","여","50대","서울특별시","강동구","상일동","5"
"20180801","수","여","50대","서울특별시","강동구","명일동","5"
"20180801","수","여","30대","서울특별시","강동구","길동","5"
"20180801","수","여","30대","서울특별시","강동구","명일동","5"
"20180801","수","여","30대","서울특별시","강동구","상일동","9"
"20180801","수","여","30대","서울특별시","강동구","성내동","19"
"20180801","수","여","40대","서울특별시","강동구","길동","5"
"20180801","수","여","40대","서울특별시","강동구","명일동","5"
"20180801","수","여","40대","서울특별시","강동구","상일동","5"
"20180801","수","여","40대","서울특별시","강동구","성내동","25"
"20180801","수","여","40대","서울특별시","강동구","암사동","5"
"20180801","수","여","40대","서울특별시","강동구","천호동","5"
"20180801","수","남","10대","서울특별시","강동구","성내동","8"
"20180801","수","여","20대","서울특별시","강북구","미아동","18"
"20180801","수","여","30대","서울특별시","강북구","번동","9"
"20180801","수","여","30대","서울특별시","강북구","미아동","35"
"20180801","수","여","40대","서울특별시","강북구","번동","23"
"20180801","수","남","20대","서울특별시","강북구","미아동","29"
"20180801","수","여","50대","서울특별시","강북구","미아동","28"
"20180801","수","남","20대","서울특별시","강북구","번동","10"
"20180801","수","여","50대","서울특별시","강북구","번동","5"
"20180801","수","여","10대","서울특별시","강북구","미아동","5"
"20180801","수","여","40대","서울특별시","강북구","미아동","40"
"20180801","수","남","50대","서울특별시","강북구","미아동","14"
"20180801","수","남","40대","서울특별시","강북구","번동","5"
"20180801","수","남","40대","서울특별시","강북구","미아동","15"
"20180801","수","여","60대이상","서울특별시","강북구","미아동","8"
"20180801","수","여","60대이상","서울특별시","강북구","번동","5"
"20180801","수","남","10대","서울특별시","강북구","번동","5"
"20180801","수","남","60대이상","서울특별시","강북구","미아동","7"
"20180801","수","남","50대","서울특별시","강북구","번동","5"
"20180801","수","남","60대이상","서울특별시","강북구","번동","5"
"20180801","수","여","20대","서울특별시","강북구","번동","7"
"20180801","수","남","30대","서울특별시","강북구","번동","6"
"20180801","수","남","10대","서울특별시","강북구","미아동","7"
"20180801","수","남","30대","서울특별시","강북구","미아동","23"
"20180801","수","여","40대","서울특별시","강서구","외발산동","5"
"20180801","수","여","40대","서울특별시","강서구","내발산동","33"
"20180801","수","여","40대","서울특별시","강서구","가양동","14"
"20180801","수","남","10대","서울특별시","강서구","내발산동","5"
"20180801","수","여","50대","서울특별시","강서구","화곡동","9"
"20180801","수","여","50대","서울특별시","강서구","등촌동","5"
"20180801","수","여","50대","서울특별시","강서구","내발산동","8"
"20180801","수","여","50대","서울특별시","강서구","가양동","13"
"20180801","수","남","10대","서울특별시","강서구","가양동","6"
"20180801","수","남","30대","서울특별시","강서구","가양동","5"
"20180801","수","남","30대","서울특별시","강서구","내발산동","11"
"20180801","수","남","30대","서울특별시","강서구","등촌동","5"
"20180801","수","남","30대","서울특별시","강서구","오쇠동","5"
"20180801","수","남","30대","서울특별시","강서구","화곡동","17"
"20180801","수","여","30대","서울특별시","강서구","가양동","9"
"20180801","수","여","30대","서울특별시","강서구","내발산동","11"
"20180801","수","여","30대","서울특별시","강서구","등촌동","5"
"20180801","수","여","30대","서울특별시","강서구","방화동","5"
"20180801","수","여","30대","서울특별시","강서구","화곡동","15"
"20180801","수","남","60대이상","서울특별시","강서구","화곡동","5"
"20180801","수","남","60대이상","서울특별시","강서구","등촌동","5"
"20180801","수","여","20대","서울특별시","강서구","가양동","11"
"20180801","수","여","20대","서울특별시","강서구","내발산동","10"
"20180801","수","여","20대","서울특별시","강서구","등촌동","6"
"20180801","수","여","20대","서울특별시","강서구","화곡동","5"
"20180801","수","남","60대이상","서울특별시","강서구","가양동","5"
"20180801","수","여","40대","서울특별시","강서구","등촌동","14"
"20180801","수","여","60대이상","서울특별시","강서구","화곡동","5"
"20180801","수","여","60대이상","서울특별시","강서구","등촌동","5"
"20180801","수","여","60대이상","서울특별시","강서구","가양동","5"
"20180801","수","남","20대","서울특별시","강서구","화곡동","14"
"20180801","수","여","10대","서울특별시","강서구","화곡동","5"
"20180801","수","여","10대","서울특별시","강서구","내발산동","5"
"20180801","수","남","40대","서울특별시","강서구","가양동","8"
"20180801","수","남","40대","서울특별시","강서구","내발산동","13"
"20180801","수","남","40대","서울특별시","강서구","등촌동","5"
"20180801","수","남","40대","서울특별시","강서구","외발산동","5"
"20180801","수","남","40대","서울특별시","강서구","화곡동","5"
"20180801","수","남","50대","서울특별시","강서구","화곡동","5"
"20180801","수","여","10대","서울특별시","강서구","가양동","5"
"20180801","수","남","50대","서울특별시","강서구","방화동","5"
"20180801","수","남","50대","서울특별시","강서구","등촌동","5"
"20180801","수","남","50대","서울특별시","강서구","내발산동","5"
"20180801","수","남","50대","서울특별시","강서구","가양동","5"
"20180801","수","남","10대","서울특별시","강서구","화곡동","5"
"20180801","수","남","20대","서울특별시","강서구","외발산동","5"
"20180801","수","남","20대","서울특별시","강서구","등촌동","5"
"20180801","수","남","20대","서울특별시","강서구","내발산동","5"
"20180801","수","남","20대","서울특별시","강서구","가양동","12"
"20180801","수","여","40대","서울특별시","강서구","화곡동","18"
"20180801","수","남","20대","서울특별시","관악구","봉천동","6"
"20180801","수","남","20대","서울특별시","관악구","신림동","55"
"20180801","수","여","40대","서울특별시","관악구","신림동","35"
"20180801","수","여","20대","서울특별시","관악구","봉천동","5"
"20180801","수","여","50대","서울특별시","관악구","봉천동","5"
"20180801","수","남","30대","서울특별시","관악구","신림동","46"
"20180801","수","남","10대","서울특별시","관악구","봉천동","5"
"20180801","수","여","10대","서울특별시","관악구","신림동","11"
"20180801","수","여","20대","서울특별시","관악구","신림동","35"
"20180801","수","남","40대","서울특별시","관악구","봉천동","5"
"20180801","수","남","40대","서울특별시","관악구","신림동","23"
"20180801","수","남","10대","서울특별시","관악구","신림동","10"
